run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
ERR2603952	SAMEA4699658	ERX2620608	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/002/ERR2603952/ERR2603952.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603952/JJ253.truncated.aln.chrM_filtered_sort_umr_dedup_readgroups.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603952/JJ253.truncated.aln.chrM_filtered_sort_umr_dedup_readgroups.bam.bai		
ERR2603961	SAMEA4699667	ERX2620617	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/001/ERR2603961/ERR2603961.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603961/JJ286.truncated.aln.chrM_filtered_sort_umr_dedup_readgroups.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603961/JJ286.truncated.aln.chrM_filtered_sort_umr_dedup_readgroups.bam.bai		
ERR2603964	SAMEA4699670	ERX2620620	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/004/ERR2603964/ERR2603964.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603964/JJ301.truncated.aln.chrM_filtered_sort_umr_dedup_readgroups.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603964/JJ301.truncated.aln.chrM_filtered_sort_umr_dedup_readgroups.bam.bai		
ERR2603965	SAMEA4699671	ERX2620621	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/005/ERR2603965/ERR2603965.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603965/JJ304.truncated.aln.chrM_filtered_sort_umr_dedup_readgroups.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603965/JJ304.truncated.aln.chrM_filtered_sort_umr_dedup_readgroups.bam.bai		
ERR2603969	SAMEA4699675	ERX2620625	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/009/ERR2603969/ERR2603969.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603969/JJ429.truncated.aln.chrM_filtered_sort_umr_dedup_readgroups.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603969/JJ429.truncated.aln.chrM_filtered_sort_umr_dedup_readgroups.bam.bai		
ERR2603970	SAMEA4699676	ERX2620626	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/000/ERR2603970/ERR2603970.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603970/JJ469.truncated.aln.chrM_filtered_sort_umr_dedup_readgroups.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603970/JJ469.truncated.aln.chrM_filtered_sort_umr_dedup_readgroups.bam.bai		
ERR2603974	SAMEA4699680	ERX2620630	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/004/ERR2603974/ERR2603974.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603974/LU-02.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603974/LU-02.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2603975	SAMEA4699681	ERX2620631	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/005/ERR2603975/ERR2603975.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603975/LU-03.Wegmann.hg19.dedup.RG.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603975/LU-03.Wegmann.hg19.dedup.RG.bam.bai		
ERR2603985	SAMEA4699691	ERX2620641	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/005/ERR2603985/ERR2603985.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603985/PS-4.S9.hg19.dedup.RG.sort.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603985/PS-4.S9.hg19.dedup.RG.sort.bam.bai		
ERR2603987	SAMEA4699693	ERX2620643	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/007/ERR2603987/ERR2603987.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603987/PS-06.Run2.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603987/PS-06.Run2.AR.sort.hg19.dedup.bam.bai		
ERR2603991	SAMEA4699697	ERX2620647	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/001/ERR2603991/ERR2603991.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603991/PS_9.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603991/PS_9.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2603994	SAMEA4699700	ERX2620650	PRJEB25445	9606	Homo sapiens		ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603994/PS_11.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603994/PS_11.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2603997	SAMEA4699703	ERX2620653	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/007/ERR2603997/ERR2603997.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603997/PS_17.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603997/PS_17.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2603999	SAMEA4699705	ERX2620655	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/009/ERR2603999/ERR2603999.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603999/PS_18.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603999/PS_18.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2604007	SAMEA4699713	ERX2620663	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/007/ERR2604007/ERR2604007.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604007/PS-30.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604007/PS-30.dedup.bam.bai		
ERR2604013	SAMEA4699719	ERX2620669	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/003/ERR2604013/ERR2604013.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604013/SC-02.Run2.Wegmann.hg19.dedup.RG.sort.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604013/SC-02.Run2.Wegmann.hg19.dedup.RG.sort.bam.bai		
ERR2604014	SAMEA4699720	ERX2620670	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/004/ERR2604014/ERR2604014.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604014/SC_3.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604014/SC_3.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2604015	SAMEA4699721	ERX2620671	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/005/ERR2604015/ERR2604015.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604015/SC-04.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604015/SC-04.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2604017	SAMEA4699723	ERX2620673	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/007/ERR2604017/ERR2604017.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604017/SC-05.Run2.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604017/SC-05.Run2.AR.sort.hg19.dedup.bam.bai		
ERR2604021	SAMEA4699727	ERX2620677	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/001/ERR2604021/ERR2604021.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604021/SM-01.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604021/SM-01.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2604029	SAMEA4699735	ERX2620685	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/009/ERR2604029/ERR2604029.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604029/SN_9.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604029/SN_9.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2604032	SAMEA4699738	ERX2620688	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/002/ERR2604032/ERR2604032.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604032/SN-11.Run2.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604032/SN-11.Run2.AR.sort.hg19.dedup.bam.bai		
ERR2604033	SAMEA4699739	ERX2620689	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/003/ERR2604033/ERR2604033.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604033/SN-11.Run3.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604033/SN-11.Run3.AR.sort.hg19.dedup.bam.bai		
ERR2604034	SAMEA4699740	ERX2620690	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/004/ERR2604034/ERR2604034.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604034/SN_12.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604034/SN_12.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2604048	SAMEA4699754	ERX2620704	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/008/ERR2604048/ERR2604048.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604048/SN_38.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604048/SN_38.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2604049	SAMEA4699755	ERX2620705	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/009/ERR2604049/ERR2604049.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604049/SN_39.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604049/SN_39.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2604050	SAMEA4699756	ERX2620706	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/000/ERR2604050/ERR2604050.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604050/SN-40.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604050/SN-40.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2604054	SAMEA4699760	ERX2620710	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/004/ERR2604054/ERR2604054.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604054/SN-44.Run2.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604054/SN-44.Run2.AR.sort.hg19.dedup.bam.bai		
ERR2604055	SAMEA4699761	ERX2620711	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/005/ERR2604055/ERR2604055.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604055/SN-44.Run3.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604055/SN-44.Run3.AR.sort.hg19.dedup.bam.bai		
ERR2604056	SAMEA4699762	ERX2620712	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/006/ERR2604056/ERR2604056.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604056/SN-45.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604056/SN-45.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2604057	SAMEA4699763	ERX2620713	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/007/ERR2604057/ERR2604057.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604057/SN-48.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604057/SN-48.dedup.bam.bai		
ERR2604059	SAMEA4699765	ERX2620715	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/009/ERR2604059/ERR2604059.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604059/SN-51.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604059/SN-51.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2604061	SAMEA4699767	ERX2620717	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/001/ERR2604061/ERR2604061.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604061/SN-53.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604061/SN-53.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2604063	SAMEA4699769	ERX2620719	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/003/ERR2604063/ERR2604063.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604063/SN-55.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604063/SN-55.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2604066	SAMEA4699772	ERX2620722	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/006/ERR2604066/ERR2604066.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604066/SN-58.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604066/SN-58.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2604067	SAMEA4699773	ERX2620723	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/007/ERR2604067/ERR2604067.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604067/SN-59.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604067/SN-59.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2604068	SAMEA4699774	ERX2620724	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/008/ERR2604068/ERR2604068.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604068/SN-60.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604068/SN-60.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2604069	SAMEA4699775	ERX2620725	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/009/ERR2604069/ERR2604069.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604069/SN-60.Run2.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604069/SN-60.Run2.AR.sort.hg19.dedup.bam.bai		
ERR2603921	SAMEA4699627	ERX2620577	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/001/ERR2603921/ERR2603921.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603921/CH-01.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603921/CH-01.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2603937	SAMEA4699643	ERX2620593	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/007/ERR2603937/ERR2603937.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603937/CR_1.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603937/CR_1.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2603942	SAMEA4699648	ERX2620598	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/002/ERR2603942/ERR2603942.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603942/CT-01.Run3.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603942/CT-01.Run3.AR.sort.hg19.dedup.bam.bai		
ERR2603943	SAMEA4699649	ERX2620599	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/003/ERR2603943/ERR2603943.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603943/CT-02.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603943/CT-02.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2603944	SAMEA4699650	ERX2620600	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/004/ERR2603944/ERR2603944.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603944/JJ155.truncated.aln.chrM_filtered_sort_umr_dedup_readgroups.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603944/JJ155.truncated.aln.chrM_filtered_sort_umr_dedup_readgroups.bam.bai		
ERR2603951	SAMEA4699657	ERX2620607	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/001/ERR2603951/ERR2603951.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603951/JJ249.truncated.aln.chrM_filtered_sort_umr_dedup_readgroups.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603951/JJ249.truncated.aln.chrM_filtered_sort_umr_dedup_readgroups.bam.bai		
ERR2603960	SAMEA4699666	ERX2620616	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/000/ERR2603960/ERR2603960.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603960/JJ279.truncated.aln.chrM_filtered_sort_umr_dedup_readgroups.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603960/JJ279.truncated.aln.chrM_filtered_sort_umr_dedup_readgroups.bam.bai		
ERR2603967	SAMEA4699673	ERX2620623	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/007/ERR2603967/ERR2603967.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603967/JJ421.truncated.aln.chrM_filtered_sort_umr_dedup_readgroups.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603967/JJ421.truncated.aln.chrM_filtered_sort_umr_dedup_readgroups.bam.bai		
ERR2603976	SAMEA4699682	ERX2620632	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/006/ERR2603976/ERR2603976.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603976/LU-04.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603976/LU-04.dedup.bam.bai		
ERR2603977	SAMEA4699683	ERX2620633	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/007/ERR2603977/ERR2603977.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603977/LU-05.Wegmann.hg19.dedup.RG.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603977/LU-05.Wegmann.hg19.dedup.RG.bam.bai		
ERR2603980	SAMEA4699686	ERX2620636	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/000/ERR2603980/ERR2603980.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603980/NC_C.Run1.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603980/NC_C.Run1.sort.hg19.dedup.bam.bai		
ERR2603982	SAMEA4699688	ERX2620638	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/002/ERR2603982/ERR2603982.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603982/PS-02.Run2.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603982/PS-02.Run2.AR.sort.hg19.dedup.bam.bai		
ERR2603983	SAMEA4699689	ERX2620639	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/003/ERR2603983/ERR2603983.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603983/PS_3.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603983/PS_3.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2603984	SAMEA4699690	ERX2620640	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/004/ERR2603984/ERR2603984.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603984/PS-03.Run2.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603984/PS-03.Run2.AR.sort.hg19.dedup.bam.bai		
ERR2603988	SAMEA4699694	ERX2620644	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/008/ERR2603988/ERR2603988.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603988/PS-06.Run3.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603988/PS-06.Run3.AR.sort.hg19.dedup.bam.bai		
ERR2603989	SAMEA4699695	ERX2620645	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/009/ERR2603989/ERR2603989.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603989/PS_7.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603989/PS_7.Run1.AR.sort.hg19.dedup.bam.bai		
ERR2603992	SAMEA4699698	ERX2620648	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/002/ERR2603992/ERR2603992.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603992/PS-09P.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603992/PS-09P.dedup.bam.bai		
ERR2603993	SAMEA4699699	ERX2620649	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/003/ERR2603993/ERR2603993.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603993/PS-09P.Run2.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603993/PS-09P.Run2.AR.sort.hg19.dedup.bam.bai		
ERR2603995	SAMEA4699701	ERX2620651	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/005/ERR2603995/ERR2603995.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603995/PS-12.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603995/PS-12.dedup.bam.bai		
ERR2603996	SAMEA4699702	ERX2620652	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/006/ERR2603996/ERR2603996.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603996/PS-13.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603996/PS-13.dedup.bam.bai		
ERR2603998	SAMEA4699704	ERX2620654	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/008/ERR2603998/ERR2603998.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603998/PS-17.Run2.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2603998/PS-17.Run2.AR.sort.hg19.dedup.bam.bai		
ERR2604000	SAMEA4699706	ERX2620656	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/000/ERR2604000/ERR2604000.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604000/PS-18.Run2.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604000/PS-18.Run2.AR.sort.hg19.dedup.bam.bai		
ERR2604003	SAMEA4699709	ERX2620659	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/003/ERR2604003/ERR2604003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604003/PS-23.Run2.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604003/PS-23.Run2.AR.sort.hg19.dedup.bam.bai		
ERR2604004	SAMEA4699710	ERX2620660	PRJEB25445	9606	Homo sapiens		ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604004/PS-24.S7.hg19.dedup.RG.sort.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604004/PS-24.S7.hg19.dedup.RG.sort.bam.bai		
ERR2604005	SAMEA4699711	ERX2620661	PRJEB25445	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/005/ERR2604005/ERR2604005.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604005/PS_26.Run1.AR.sort.hg19.dedup.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR260/ERR2604005/PS_26.Run1.AR.sort.hg19.dedup.bam.bai		
